,Genero,Idade,AnoMes,Qtd,previsao
3558,Mulheres,30 a 34 anos,2017-07-01,55.0,
3559,Mulheres,30 a 34 anos,2017-08-01,49.0,
3560,Mulheres,30 a 34 anos,2017-09-01,52.0,
3561,Mulheres,30 a 34 anos,2017-10-01,36.0,
3562,Mulheres,30 a 34 anos,2017-11-01,54.0,
3563,Mulheres,30 a 34 anos,2017-12-01,49.0,
3564,Mulheres,30 a 34 anos,2018-01-01,52.0,
3565,Mulheres,30 a 34 anos,2018-02-01,41.0,
3566,Mulheres,30 a 34 anos,2018-03-01,45.0,
3567,Mulheres,30 a 34 anos,2018-04-01,47.0,
3568,Mulheres,30 a 34 anos,2018-05-01,44.0,
3569,Mulheres,30 a 34 anos,2018-06-01,54.0,
3570,Mulheres,30 a 34 anos,2018-07-01,54.0,
3571,Mulheres,30 a 34 anos,2018-08-01,47.0,
3572,Mulheres,30 a 34 anos,2018-09-01,53.0,
3573,Mulheres,30 a 34 anos,2018-10-01,42.0,
3574,Mulheres,30 a 34 anos,2018-11-01,39.0,
3575,Mulheres,30 a 34 anos,2018-12-01,38.0,
3576,Mulheres,30 a 34 anos,2019-01-01,43.0,
3577,Mulheres,30 a 34 anos,2019-02-01,53.0,
3578,Mulheres,30 a 34 anos,2019-03-01,47.0,
3579,Mulheres,30 a 34 anos,2019-04-01,59.0,
3580,Mulheres,30 a 34 anos,2019-05-01,59.0,
3581,Mulheres,30 a 34 anos,2019-06-01,62.0,
3582,Mulheres,30 a 34 anos,2019-07-01,45.0,
3583,Mulheres,30 a 34 anos,2019-08-01,45.0,
3584,Mulheres,30 a 34 anos,2019-09-01,65.0,
3585,Mulheres,30 a 34 anos,2019-10-01,44.0,
3586,Mulheres,30 a 34 anos,2019-11-01,43.0,
3587,Mulheres,30 a 34 anos,2019-12-01,40.0,
3588,Mulheres,30 a 34 anos,2020-01-01,60.0,48.444567387342325
3589,Mulheres,30 a 34 anos,2020-02-01,54.0,48.42429517612605
3590,Mulheres,30 a 34 anos,2020-03-01,62.0,48.4040314480601
3591,Mulheres,30 a 34 anos,2020-04-01,60.0,48.38377619959461
3592,Mulheres,30 a 34 anos,2020-05-01,76.0,48.36352942718116
3593,Mulheres,30 a 34 anos,2020-06-01,69.0,48.34329112727288
3594,Mulheres,30 a 34 anos,2020-07-01,58.0,48.323061296324326
3595,Mulheres,30 a 34 anos,2020-08-01,62.0,48.30283993079156
3596,Mulheres,30 a 34 anos,2020-09-01,50.0,48.282627027132136
3597,Mulheres,30 a 34 anos,2020-10-01,62.0,48.262422581805076
3598,Mulheres,30 a 34 anos,2020-11-01,53.0,48.24222659127089
3599,Mulheres,30 a 34 anos,2020-12-01,62.0,48.22203905199158
3600,Mulheres,35 a 39 anos,2009-01-01,57.0,
3601,Mulheres,35 a 39 anos,2009-02-01,62.0,
3602,Mulheres,35 a 39 anos,2009-03-01,71.0,
3603,Mulheres,35 a 39 anos,2009-04-01,73.0,
3604,Mulheres,35 a 39 anos,2009-05-01,78.0,
3605,Mulheres,35 a 39 anos,2009-06-01,76.0,
3606,Mulheres,35 a 39 anos,2009-07-01,95.0,
3607,Mulheres,35 a 39 anos,2009-08-01,85.0,
3608,Mulheres,35 a 39 anos,2009-09-01,72.0,
3609,Mulheres,35 a 39 anos,2009-10-01,72.0,
3610,Mulheres,35 a 39 anos,2009-11-01,60.0,
3611,Mulheres,35 a 39 anos,2009-12-01,60.0,
3612,Mulheres,35 a 39 anos,2010-01-01,74.0,
3613,Mulheres,35 a 39 anos,2010-02-01,78.0,
3614,Mulheres,35 a 39 anos,2010-03-01,65.0,
3615,Mulheres,35 a 39 anos,2010-04-01,66.0,
3616,Mulheres,35 a 39 anos,2010-05-01,89.0,
3617,Mulheres,35 a 39 anos,2010-06-01,59.0,
3618,Mulheres,35 a 39 anos,2010-07-01,75.0,
3619,Mulheres,35 a 39 anos,2010-08-01,66.0,
3620,Mulheres,35 a 39 anos,2010-09-01,68.0,
3621,Mulheres,35 a 39 anos,2010-10-01,66.0,
3622,Mulheres,35 a 39 anos,2010-11-01,75.0,
3623,Mulheres,35 a 39 anos,2010-12-01,74.0,
3624,Mulheres,35 a 39 anos,2011-01-01,81.0,
3625,Mulheres,35 a 39 anos,2011-02-01,82.0,
3626,Mulheres,35 a 39 anos,2011-03-01,71.0,
3627,Mulheres,35 a 39 anos,2011-04-01,66.0,
3628,Mulheres,35 a 39 anos,2011-05-01,67.0,
3629,Mulheres,35 a 39 anos,2011-06-01,67.0,
3630,Mulheres,35 a 39 anos,2011-07-01,64.0,
3631,Mulheres,35 a 39 anos,2011-08-01,60.0,
3632,Mulheres,35 a 39 anos,2011-09-01,71.0,
3633,Mulheres,35 a 39 anos,2011-10-01,60.0,
3634,Mulheres,35 a 39 anos,2011-11-01,66.0,
3635,Mulheres,35 a 39 anos,2011-12-01,70.0,
3636,Mulheres,35 a 39 anos,2012-01-01,67.0,
3637,Mulheres,35 a 39 anos,2012-02-01,62.0,
3638,Mulheres,35 a 39 anos,2012-03-01,76.0,
3639,Mulheres,35 a 39 anos,2012-04-01,76.0,
3640,Mulheres,35 a 39 anos,2012-05-01,67.0,
3641,Mulheres,35 a 39 anos,2012-06-01,74.0,
3642,Mulheres,35 a 39 anos,2012-07-01,70.0,
3643,Mulheres,35 a 39 anos,2012-08-01,62.0,
3644,Mulheres,35 a 39 anos,2012-09-01,58.0,
3645,Mulheres,35 a 39 anos,2012-10-01,78.0,
3646,Mulheres,35 a 39 anos,2012-11-01,63.0,
3647,Mulheres,35 a 39 anos,2012-12-01,82.0,
3648,Mulheres,35 a 39 anos,2013-01-01,70.0,
3649,Mulheres,35 a 39 anos,2013-02-01,56.0,
3650,Mulheres,35 a 39 anos,2013-03-01,83.0,
3651,Mulheres,35 a 39 anos,2013-04-01,80.0,
3652,Mulheres,35 a 39 anos,2013-05-01,69.0,
3653,Mulheres,35 a 39 anos,2013-06-01,77.0,
3654,Mulheres,35 a 39 anos,2013-07-01,73.0,
3655,Mulheres,35 a 39 anos,2013-08-01,67.0,
3656,Mulheres,35 a 39 anos,2013-09-01,67.0,
3657,Mulheres,35 a 39 anos,2013-10-01,66.0,
3658,Mulheres,35 a 39 anos,2013-11-01,54.0,
3659,Mulheres,35 a 39 anos,2013-12-01,59.0,
3660,Mulheres,35 a 39 anos,2014-01-01,82.0,
3661,Mulheres,35 a 39 anos,2014-02-01,57.0,
3662,Mulheres,35 a 39 anos,2014-03-01,70.0,
3663,Mulheres,35 a 39 anos,2014-04-01,77.0,
3664,Mulheres,35 a 39 anos,2014-05-01,80.0,
3665,Mulheres,35 a 39 anos,2014-06-01,67.0,
3666,Mulheres,35 a 39 anos,2014-07-01,68.0,
3667,Mulheres,35 a 39 anos,2014-08-01,68.0,
3668,Mulheres,35 a 39 anos,2014-09-01,66.0,
3669,Mulheres,35 a 39 anos,2014-10-01,83.0,
3670,Mulheres,35 a 39 anos,2014-11-01,85.0,
3671,Mulheres,35 a 39 anos,2014-12-01,82.0,
3672,Mulheres,35 a 39 anos,2015-01-01,62.0,
3673,Mulheres,35 a 39 anos,2015-02-01,61.0,
3674,Mulheres,35 a 39 anos,2015-03-01,97.0,
3675,Mulheres,35 a 39 anos,2015-04-01,71.0,
3676,Mulheres,35 a 39 anos,2015-05-01,83.0,
3677,Mulheres,35 a 39 anos,2015-06-01,85.0,
3678,Mulheres,35 a 39 anos,2015-07-01,71.0,
3679,Mulheres,35 a 39 anos,2015-08-01,66.0,
3680,Mulheres,35 a 39 anos,2015-09-01,78.0,
3681,Mulheres,35 a 39 anos,2015-10-01,69.0,
3682,Mulheres,35 a 39 anos,2015-11-01,65.0,
3683,Mulheres,35 a 39 anos,2015-12-01,72.0,
3684,Mulheres,35 a 39 anos,2016-01-01,82.0,
3685,Mulheres,35 a 39 anos,2016-02-01,78.0,
3686,Mulheres,35 a 39 anos,2016-03-01,88.0,
3687,Mulheres,35 a 39 anos,2016-04-01,77.0,
3688,Mulheres,35 a 39 anos,2016-05-01,90.0,
3689,Mulheres,35 a 39 anos,2016-06-01,88.0,
3690,Mulheres,35 a 39 anos,2016-07-01,80.0,
3691,Mulheres,35 a 39 anos,2016-08-01,89.0,
3692,Mulheres,35 a 39 anos,2016-09-01,81.0,
3693,Mulheres,35 a 39 anos,2016-10-01,80.0,
3694,Mulheres,35 a 39 anos,2016-11-01,80.0,
3695,Mulheres,35 a 39 anos,2016-12-01,80.0,
3696,Mulheres,35 a 39 anos,2017-01-01,71.0,
3697,Mulheres,35 a 39 anos,2017-02-01,78.0,
3698,Mulheres,35 a 39 anos,2017-03-01,73.0,
3699,Mulheres,35 a 39 anos,2017-04-01,67.0,
3700,Mulheres,35 a 39 anos,2017-05-01,73.0,
3701,Mulheres,35 a 39 anos,2017-06-01,73.0,
3702,Mulheres,35 a 39 anos,2017-07-01,60.0,
3703,Mulheres,35 a 39 anos,2017-08-01,83.0,
3704,Mulheres,35 a 39 anos,2017-09-01,68.0,
3705,Mulheres,35 a 39 anos,2017-10-01,56.0,
3706,Mulheres,35 a 39 anos,2017-11-01,70.0,
3707,Mulheres,35 a 39 anos,2017-12-01,70.0,
3708,Mulheres,35 a 39 anos,2018-01-01,69.0,
3709,Mulheres,35 a 39 anos,2018-02-01,43.0,
3710,Mulheres,35 a 39 anos,2018-03-01,69.0,
3711,Mulheres,35 a 39 anos,2018-04-01,63.0,
3712,Mulheres,35 a 39 anos,2018-05-01,76.0,
3713,Mulheres,35 a 39 anos,2018-06-01,66.0,
3714,Mulheres,35 a 39 anos,2018-07-01,81.0,
3715,Mulheres,35 a 39 anos,2018-08-01,67.0,
3716,Mulheres,35 a 39 anos,2018-09-01,73.0,
3717,Mulheres,35 a 39 anos,2018-10-01,90.0,
3718,Mulheres,35 a 39 anos,2018-11-01,70.0,
3719,Mulheres,35 a 39 anos,2018-12-01,84.0,
3720,Mulheres,35 a 39 anos,2019-01-01,70.0,
3721,Mulheres,35 a 39 anos,2019-02-01,73.0,
3722,Mulheres,35 a 39 anos,2019-03-01,64.0,
3723,Mulheres,35 a 39 anos,2019-04-01,60.0,
3724,Mulheres,35 a 39 anos,2019-05-01,72.0,
3725,Mulheres,35 a 39 anos,2019-06-01,82.0,
3726,Mulheres,35 a 39 anos,2019-07-01,80.0,
3727,Mulheres,35 a 39 anos,2019-08-01,77.0,
3728,Mulheres,35 a 39 anos,2019-09-01,80.0,
3729,Mulheres,35 a 39 anos,2019-10-01,69.0,
3730,Mulheres,35 a 39 anos,2019-11-01,56.0,
3731,Mulheres,35 a 39 anos,2019-12-01,59.0,
3732,Mulheres,35 a 39 anos,2020-01-01,75.0,61.273551023498314
3733,Mulheres,35 a 39 anos,2020-02-01,73.0,58.473233029009066
3734,Mulheres,35 a 39 anos,2020-03-01,76.0,59.122371310169555
3735,Mulheres,35 a 39 anos,2020-04-01,106.0,59.353205762791575
3736,Mulheres,35 a 39 anos,2020-05-01,113.0,58.65578462544151
3737,Mulheres,35 a 39 anos,2020-06-01,105.0,58.68887196026192
3738,Mulheres,35 a 39 anos,2020-07-01,98.0,58.58351734956219
3739,Mulheres,35 a 39 anos,2020-08-01,80.0,58.313716288258576
3740,Mulheres,35 a 39 anos,2020-09-01,73.0,58.196323944326245
3741,Mulheres,35 a 39 anos,2020-10-01,74.0,58.04066121901546
3742,Mulheres,35 a 39 anos,2020-11-01,70.0,57.857319308313315
3743,Mulheres,35 a 39 anos,2020-12-01,96.0,57.705555701102256
3744,Mulheres,40 a 44 anos,2009-01-01,123.0,
3745,Mulheres,40 a 44 anos,2009-02-01,96.0,
3746,Mulheres,40 a 44 anos,2009-03-01,105.0,
3747,Mulheres,40 a 44 anos,2009-04-01,102.0,
3748,Mulheres,40 a 44 anos,2009-05-01,101.0,
3749,Mulheres,40 a 44 anos,2009-06-01,111.0,
3750,Mulheres,40 a 44 anos,2009-07-01,122.0,
3751,Mulheres,40 a 44 anos,2009-08-01,138.0,
3752,Mulheres,40 a 44 anos,2009-09-01,117.0,
3753,Mulheres,40 a 44 anos,2009-10-01,91.0,
3754,Mulheres,40 a 44 anos,2009-11-01,109.0,
3755,Mulheres,40 a 44 anos,2009-12-01,117.0,
3756,Mulheres,40 a 44 anos,2010-01-01,107.0,
3757,Mulheres,40 a 44 anos,2010-02-01,97.0,
3758,Mulheres,40 a 44 anos,2010-03-01,106.0,
3759,Mulheres,40 a 44 anos,2010-04-01,104.0,
3760,Mulheres,40 a 44 anos,2010-05-01,102.0,
3761,Mulheres,40 a 44 anos,2010-06-01,116.0,
3762,Mulheres,40 a 44 anos,2010-07-01,106.0,
3763,Mulheres,40 a 44 anos,2010-08-01,111.0,
3764,Mulheres,40 a 44 anos,2010-09-01,91.0,
3765,Mulheres,40 a 44 anos,2010-10-01,97.0,
3766,Mulheres,40 a 44 anos,2010-11-01,98.0,
3767,Mulheres,40 a 44 anos,2010-12-01,111.0,
3768,Mulheres,40 a 44 anos,2011-01-01,125.0,
3769,Mulheres,40 a 44 anos,2011-02-01,106.0,
3770,Mulheres,40 a 44 anos,2011-03-01,118.0,
3771,Mulheres,40 a 44 anos,2011-04-01,91.0,
3772,Mulheres,40 a 44 anos,2011-05-01,118.0,
3773,Mulheres,40 a 44 anos,2011-06-01,106.0,
3774,Mulheres,40 a 44 anos,2011-07-01,112.0,
3775,Mulheres,40 a 44 anos,2011-08-01,103.0,
3776,Mulheres,40 a 44 anos,2011-09-01,104.0,
3777,Mulheres,40 a 44 anos,2011-10-01,108.0,
3778,Mulheres,40 a 44 anos,2011-11-01,116.0,
3779,Mulheres,40 a 44 anos,2011-12-01,100.0,
3780,Mulheres,40 a 44 anos,2012-01-01,91.0,
3781,Mulheres,40 a 44 anos,2012-02-01,105.0,
3782,Mulheres,40 a 44 anos,2012-03-01,127.0,
3783,Mulheres,40 a 44 anos,2012-04-01,103.0,
3784,Mulheres,40 a 44 anos,2012-05-01,115.0,
3785,Mulheres,40 a 44 anos,2012-06-01,90.0,
3786,Mulheres,40 a 44 anos,2012-07-01,119.0,
3787,Mulheres,40 a 44 anos,2012-08-01,105.0,
3788,Mulheres,40 a 44 anos,2012-09-01,103.0,
3789,Mulheres,40 a 44 anos,2012-10-01,91.0,
3790,Mulheres,40 a 44 anos,2012-11-01,112.0,
3791,Mulheres,40 a 44 anos,2012-12-01,101.0,
3792,Mulheres,40 a 44 anos,2013-01-01,104.0,
3793,Mulheres,40 a 44 anos,2013-02-01,87.0,
3794,Mulheres,40 a 44 anos,2013-03-01,108.0,
3795,Mulheres,40 a 44 anos,2013-04-01,108.0,
3796,Mulheres,40 a 44 anos,2013-05-01,98.0,
3797,Mulheres,40 a 44 anos,2013-06-01,101.0,
3798,Mulheres,40 a 44 anos,2013-07-01,106.0,
3799,Mulheres,40 a 44 anos,2013-08-01,118.0,
3800,Mulheres,40 a 44 anos,2013-09-01,90.0,
3801,Mulheres,40 a 44 anos,2013-10-01,92.0,
3802,Mulheres,40 a 44 anos,2013-11-01,97.0,
3803,Mulheres,40 a 44 anos,2013-12-01,93.0,
3804,Mulheres,40 a 44 anos,2014-01-01,127.0,
3805,Mulheres,40 a 44 anos,2014-02-01,80.0,
3806,Mulheres,40 a 44 anos,2014-03-01,102.0,
3807,Mulheres,40 a 44 anos,2014-04-01,104.0,
3808,Mulheres,40 a 44 anos,2014-05-01,124.0,
3809,Mulheres,40 a 44 anos,2014-06-01,113.0,
3810,Mulheres,40 a 44 anos,2014-07-01,86.0,
3811,Mulheres,40 a 44 anos,2014-08-01,88.0,
3812,Mulheres,40 a 44 anos,2014-09-01,95.0,
3813,Mulheres,40 a 44 anos,2014-10-01,87.0,
3814,Mulheres,40 a 44 anos,2014-11-01,91.0,
3815,Mulheres,40 a 44 anos,2014-12-01,106.0,
3816,Mulheres,40 a 44 anos,2015-01-01,96.0,
3817,Mulheres,40 a 44 anos,2015-02-01,92.0,
3818,Mulheres,40 a 44 anos,2015-03-01,101.0,
3819,Mulheres,40 a 44 anos,2015-04-01,108.0,
3820,Mulheres,40 a 44 anos,2015-05-01,128.0,
3821,Mulheres,40 a 44 anos,2015-06-01,109.0,
3822,Mulheres,40 a 44 anos,2015-07-01,99.0,
3823,Mulheres,40 a 44 anos,2015-08-01,103.0,
3824,Mulheres,40 a 44 anos,2015-09-01,115.0,
3825,Mulheres,40 a 44 anos,2015-10-01,97.0,
3826,Mulheres,40 a 44 anos,2015-11-01,103.0,
3827,Mulheres,40 a 44 anos,2015-12-01,87.0,
3828,Mulheres,40 a 44 anos,2016-01-01,113.0,
3829,Mulheres,40 a 44 anos,2016-02-01,114.0,
3830,Mulheres,40 a 44 anos,2016-03-01,119.0,
3831,Mulheres,40 a 44 anos,2016-04-01,121.0,
3832,Mulheres,40 a 44 anos,2016-05-01,117.0,
3833,Mulheres,40 a 44 anos,2016-06-01,121.0,
3834,Mulheres,40 a 44 anos,2016-07-01,102.0,
3835,Mulheres,40 a 44 anos,2016-08-01,101.0,
3836,Mulheres,40 a 44 anos,2016-09-01,98.0,
3837,Mulheres,40 a 44 anos,2016-10-01,110.0,
3838,Mulheres,40 a 44 anos,2016-11-01,112.0,
3839,Mulheres,40 a 44 anos,2016-12-01,94.0,
3840,Mulheres,40 a 44 anos,2017-01-01,125.0,
3841,Mulheres,40 a 44 anos,2017-02-01,109.0,
3842,Mulheres,40 a 44 anos,2017-03-01,94.0,
3843,Mulheres,40 a 44 anos,2017-04-01,96.0,
3844,Mulheres,40 a 44 anos,2017-05-01,113.0,
3845,Mulheres,40 a 44 anos,2017-06-01,82.0,
3846,Mulheres,40 a 44 anos,2017-07-01,122.0,
3847,Mulheres,40 a 44 anos,2017-08-01,100.0,
3848,Mulheres,40 a 44 anos,2017-09-01,95.0,
3849,Mulheres,40 a 44 anos,2017-10-01,98.0,
3850,Mulheres,40 a 44 anos,2017-11-01,96.0,
3851,Mulheres,40 a 44 anos,2017-12-01,94.0,
3852,Mulheres,40 a 44 anos,2018-01-01,89.0,
3853,Mulheres,40 a 44 anos,2018-02-01,96.0,
3854,Mulheres,40 a 44 anos,2018-03-01,78.0,
3855,Mulheres,40 a 44 anos,2018-04-01,115.0,
3856,Mulheres,40 a 44 anos,2018-05-01,125.0,
3857,Mulheres,40 a 44 anos,2018-06-01,105.0,
3858,Mulheres,40 a 44 anos,2018-07-01,86.0,
3859,Mulheres,40 a 44 anos,2018-08-01,100.0,
3860,Mulheres,40 a 44 anos,2018-09-01,105.0,
3861,Mulheres,40 a 44 anos,2018-10-01,99.0,
3862,Mulheres,40 a 44 anos,2018-11-01,109.0,
3863,Mulheres,40 a 44 anos,2018-12-01,92.0,
3864,Mulheres,40 a 44 anos,2019-01-01,101.0,
3865,Mulheres,40 a 44 anos,2019-02-01,99.0,
3866,Mulheres,40 a 44 anos,2019-03-01,117.0,
3867,Mulheres,40 a 44 anos,2019-04-01,94.0,
3868,Mulheres,40 a 44 anos,2019-05-01,106.0,
3869,Mulheres,40 a 44 anos,2019-06-01,138.0,
3870,Mulheres,40 a 44 anos,2019-07-01,111.0,
3871,Mulheres,40 a 44 anos,2019-08-01,87.0,
3872,Mulheres,40 a 44 anos,2019-09-01,106.0,
3873,Mulheres,40 a 44 anos,2019-10-01,103.0,
3874,Mulheres,40 a 44 anos,2019-11-01,100.0,
3875,Mulheres,40 a 44 anos,2019-12-01,97.0,
3876,Mulheres,40 a 44 anos,2020-01-01,118.0,103.72865610839305
3877,Mulheres,40 a 44 anos,2020-02-01,100.0,103.72865610839305
3878,Mulheres,40 a 44 anos,2020-03-01,122.0,103.72865610839305
3879,Mulheres,40 a 44 anos,2020-04-01,149.0,103.72865610839305
3880,Mulheres,40 a 44 anos,2020-05-01,168.0,103.72865610839305
3881,Mulheres,40 a 44 anos,2020-06-01,157.0,103.72865610839305
3882,Mulheres,40 a 44 anos,2020-07-01,150.0,103.72865610839305
3883,Mulheres,40 a 44 anos,2020-08-01,137.0,103.72865610839305
3884,Mulheres,40 a 44 anos,2020-09-01,134.0,103.72865610839305
3885,Mulheres,40 a 44 anos,2020-10-01,125.0,103.72865610839305
3886,Mulheres,40 a 44 anos,2020-11-01,110.0,103.72865610839305
3887,Mulheres,40 a 44 anos,2020-12-01,152.0,103.72865610839305
3888,Mulheres,45 a 49 anos,2009-01-01,180.0,
3889,Mulheres,45 a 49 anos,2009-02-01,142.0,
3890,Mulheres,45 a 49 anos,2009-03-01,160.0,
3891,Mulheres,45 a 49 anos,2009-04-01,153.0,
3892,Mulheres,45 a 49 anos,2009-05-01,143.0,
3893,Mulheres,45 a 49 anos,2009-06-01,165.0,
3894,Mulheres,45 a 49 anos,2009-07-01,198.0,
3895,Mulheres,45 a 49 anos,2009-08-01,184.0,
3896,Mulheres,45 a 49 anos,2009-09-01,168.0,
3897,Mulheres,45 a 49 anos,2009-10-01,154.0,
3898,Mulheres,45 a 49 anos,2009-11-01,111.0,
3899,Mulheres,45 a 49 anos,2009-12-01,124.0,
3900,Mulheres,45 a 49 anos,2010-01-01,161.0,
3901,Mulheres,45 a 49 anos,2010-02-01,174.0,
3902,Mulheres,45 a 49 anos,2010-03-01,170.0,
3903,Mulheres,45 a 49 anos,2010-04-01,150.0,
3904,Mulheres,45 a 49 anos,2010-05-01,183.0,
3905,Mulheres,45 a 49 anos,2010-06-01,166.0,
3906,Mulheres,45 a 49 anos,2010-07-01,167.0,
3907,Mulheres,45 a 49 anos,2010-08-01,181.0,
3908,Mulheres,45 a 49 anos,2010-09-01,175.0,
3909,Mulheres,45 a 49 anos,2010-10-01,166.0,
3910,Mulheres,45 a 49 anos,2010-11-01,140.0,
3911,Mulheres,45 a 49 anos,2010-12-01,166.0,
3912,Mulheres,45 a 49 anos,2011-01-01,155.0,
3913,Mulheres,45 a 49 anos,2011-02-01,119.0,
3914,Mulheres,45 a 49 anos,2011-03-01,154.0,
3915,Mulheres,45 a 49 anos,2011-04-01,161.0,
3916,Mulheres,45 a 49 anos,2011-05-01,148.0,
3917,Mulheres,45 a 49 anos,2011-06-01,162.0,
3918,Mulheres,45 a 49 anos,2011-07-01,140.0,
3919,Mulheres,45 a 49 anos,2011-08-01,151.0,
3920,Mulheres,45 a 49 anos,2011-09-01,149.0,
3921,Mulheres,45 a 49 anos,2011-10-01,178.0,
3922,Mulheres,45 a 49 anos,2011-11-01,141.0,
3923,Mulheres,45 a 49 anos,2011-12-01,169.0,
3924,Mulheres,45 a 49 anos,2012-01-01,145.0,
3925,Mulheres,45 a 49 anos,2012-02-01,132.0,
3926,Mulheres,45 a 49 anos,2012-03-01,161.0,
3927,Mulheres,45 a 49 anos,2012-04-01,143.0,
3928,Mulheres,45 a 49 anos,2012-05-01,161.0,
3929,Mulheres,45 a 49 anos,2012-06-01,175.0,
3930,Mulheres,45 a 49 anos,2012-07-01,190.0,
3931,Mulheres,45 a 49 anos,2012-08-01,155.0,
3932,Mulheres,45 a 49 anos,2012-09-01,146.0,
3933,Mulheres,45 a 49 anos,2012-10-01,175.0,
3934,Mulheres,45 a 49 anos,2012-11-01,155.0,
3935,Mulheres,45 a 49 anos,2012-12-01,129.0,
3936,Mulheres,45 a 49 anos,2013-01-01,149.0,
3937,Mulheres,45 a 49 anos,2013-02-01,131.0,
3938,Mulheres,45 a 49 anos,2013-03-01,186.0,
3939,Mulheres,45 a 49 anos,2013-04-01,170.0,
3940,Mulheres,45 a 49 anos,2013-05-01,187.0,
3941,Mulheres,45 a 49 anos,2013-06-01,158.0,
3942,Mulheres,45 a 49 anos,2013-07-01,181.0,
3943,Mulheres,45 a 49 anos,2013-08-01,156.0,
3944,Mulheres,45 a 49 anos,2013-09-01,139.0,
3945,Mulheres,45 a 49 anos,2013-10-01,141.0,
3946,Mulheres,45 a 49 anos,2013-11-01,143.0,
3947,Mulheres,45 a 49 anos,2013-12-01,133.0,
3948,Mulheres,45 a 49 anos,2014-01-01,167.0,
3949,Mulheres,45 a 49 anos,2014-02-01,136.0,
3950,Mulheres,45 a 49 anos,2014-03-01,165.0,
3951,Mulheres,45 a 49 anos,2014-04-01,149.0,
3952,Mulheres,45 a 49 anos,2014-05-01,171.0,
3953,Mulheres,45 a 49 anos,2014-06-01,173.0,
3954,Mulheres,45 a 49 anos,2014-07-01,155.0,
3955,Mulheres,45 a 49 anos,2014-08-01,160.0,
3956,Mulheres,45 a 49 anos,2014-09-01,128.0,
3957,Mulheres,45 a 49 anos,2014-10-01,157.0,
3958,Mulheres,45 a 49 anos,2014-11-01,146.0,
3959,Mulheres,45 a 49 anos,2014-12-01,168.0,
3960,Mulheres,45 a 49 anos,2015-01-01,154.0,
3961,Mulheres,45 a 49 anos,2015-02-01,144.0,
3962,Mulheres,45 a 49 anos,2015-03-01,149.0,
3963,Mulheres,45 a 49 anos,2015-04-01,147.0,
3964,Mulheres,45 a 49 anos,2015-05-01,152.0,
3965,Mulheres,45 a 49 anos,2015-06-01,154.0,
3966,Mulheres,45 a 49 anos,2015-07-01,149.0,
3967,Mulheres,45 a 49 anos,2015-08-01,141.0,
3968,Mulheres,45 a 49 anos,2015-09-01,127.0,
3969,Mulheres,45 a 49 anos,2015-10-01,128.0,
3970,Mulheres,45 a 49 anos,2015-11-01,139.0,
3971,Mulheres,45 a 49 anos,2015-12-01,154.0,
3972,Mulheres,45 a 49 anos,2016-01-01,150.0,
3973,Mulheres,45 a 49 anos,2016-02-01,146.0,
3974,Mulheres,45 a 49 anos,2016-03-01,184.0,
3975,Mulheres,45 a 49 anos,2016-04-01,168.0,
3976,Mulheres,45 a 49 anos,2016-05-01,150.0,
3977,Mulheres,45 a 49 anos,2016-06-01,180.0,
3978,Mulheres,45 a 49 anos,2016-07-01,141.0,
3979,Mulheres,45 a 49 anos,2016-08-01,161.0,
3980,Mulheres,45 a 49 anos,2016-09-01,119.0,
3981,Mulheres,45 a 49 anos,2016-10-01,136.0,
3982,Mulheres,45 a 49 anos,2016-11-01,147.0,
3983,Mulheres,45 a 49 anos,2016-12-01,158.0,
3984,Mulheres,45 a 49 anos,2017-01-01,151.0,
3985,Mulheres,45 a 49 anos,2017-02-01,153.0,
3986,Mulheres,45 a 49 anos,2017-03-01,155.0,
3987,Mulheres,45 a 49 anos,2017-04-01,130.0,
3988,Mulheres,45 a 49 anos,2017-05-01,180.0,
3989,Mulheres,45 a 49 anos,2017-06-01,133.0,
3990,Mulheres,45 a 49 anos,2017-07-01,149.0,
3991,Mulheres,45 a 49 anos,2017-08-01,160.0,
3992,Mulheres,45 a 49 anos,2017-09-01,163.0,
3993,Mulheres,45 a 49 anos,2017-10-01,155.0,
3994,Mulheres,45 a 49 anos,2017-11-01,119.0,
3995,Mulheres,45 a 49 anos,2017-12-01,171.0,
3996,Mulheres,45 a 49 anos,2018-01-01,141.0,
3997,Mulheres,45 a 49 anos,2018-02-01,127.0,
3998,Mulheres,45 a 49 anos,2018-03-01,123.0,
3999,Mulheres,45 a 49 anos,2018-04-01,119.0,
4000,Mulheres,45 a 49 anos,2018-05-01,173.0,
4001,Mulheres,45 a 49 anos,2018-06-01,182.0,
4002,Mulheres,45 a 49 anos,2018-07-01,150.0,
4003,Mulheres,45 a 49 anos,2018-08-01,140.0,
4004,Mulheres,45 a 49 anos,2018-09-01,148.0,
4005,Mulheres,45 a 49 anos,2018-10-01,139.0,
4006,Mulheres,45 a 49 anos,2018-11-01,165.0,
4007,Mulheres,45 a 49 anos,2018-12-01,158.0,
4008,Mulheres,45 a 49 anos,2019-01-01,130.0,
4009,Mulheres,45 a 49 anos,2019-02-01,136.0,
4010,Mulheres,45 a 49 anos,2019-03-01,155.0,
4011,Mulheres,45 a 49 anos,2019-04-01,133.0,
4012,Mulheres,45 a 49 anos,2019-05-01,155.0,
4013,Mulheres,45 a 49 anos,2019-06-01,167.0,
4014,Mulheres,45 a 49 anos,2019-07-01,166.0,
